anchor_id,anchor,candidate,relation_type,source
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,A small group of people sitting in green chairs while seeing a man in a helmet play the accordion.,synonym,wordnet_mlm
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,A large group of people sitting in green chairs while watching a man in a helmet play the accordion.,antonym,wordnet_mlm
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,A number of people are watching a man play an instrument.,entailment,snli_gold
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,The man playing the instrument is homeless.,neutral,snli_gold
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,The man in the helmet is playing a piano.,contradiction,snli_gold
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,while accordion of man a small play chairs group helmet in sitting in watching people a a green the,jumbled,shuffle
178,A small group of people sitting in green chairs while watching a man in a helmet play the accordion.,"Techie starting salaries to remain stable IT professionals can expect a moderate increase in starting salary, a staffing firm says",distinction,fancyzhx/ag_news
180,Two kids and a man are walking by a poorly put together shack.,A poorly constructed shack is passing by two children and a man.,paraphrase,humarin_t5
180,Two kids and a man are walking by a poorly put together shack.,Two kids and a man are walking by a badly put together shack.,synonym,wordnet_mlm
180,Two kids and a man are walking by a poorly put together shack.,Two kids and a man are walking by a well put together shack.,antonym,wordnet_mlm
180,Two kids and a man are walking by a poorly put together shack.,Three people are walking.,entailment,snli_gold
180,Two kids and a man are walking by a poorly put together shack.,A dad and his two kids on their way to market.,neutral,snli_gold
180,Two kids and a man are walking by a poorly put together shack.,A man walking while his two children ride bikes down the road,contradiction,snli_gold
180,Two kids and a man are walking by a poorly put together shack.,man are put kids by a together walking two poorly shack a and,jumbled,shuffle
180,Two kids and a man are walking by a poorly put together shack.,Tokyo Stocks Bounce Up at Opening (Reuters) Reuters - Tokyo's key Nikkei average opened up 0,distinction,fancyzhx/ag_news
180,Two kids and a man are walking by a poorly put together shack.,Two kids and a man are not walking by a poorly put together shack.,negation,negation_rule
181,Two small girls in white dresses standing in front of a large green plant.,A large green plant stands in front of two young girls dressed in white dresses.,paraphrase,humarin_t5
181,Two small girls in white dresses standing in front of a large green plant.,Two small girls in white dresses standing in front of a big green plant.,synonym,wordnet_mlm
181,Two small girls in white dresses standing in front of a large green plant.,Two small girls in black dresses standing in front of a large green plant.,antonym,wordnet_mlm
181,Two small girls in white dresses standing in front of a large green plant.,Two little girl in white dresses are standing in front of a plant.,entailment,snli_gold
181,Two small girls in white dresses standing in front of a large green plant.,Two small girls in white dresses are standing in front of the large green plant to take pictures.,neutral,snli_gold
181,Two small girls in white dresses standing in front of a large green plant.,The girls are sitting in a car,contradiction,snli_gold
181,Two small girls in white dresses standing in front of a large green plant.,two standing front of white a in large dresses small green plant in girls,jumbled,shuffle
181,Two small girls in white dresses standing in front of a large green plant.,Cheeseheads for Kerry A George W,distinction,fancyzhx/ag_news
182,A man in a black coat and hat sits by an old building.,A man wearing a black coat and hat sits near an old building.,paraphrase,humarin_t5
182,A man in a black coat and hat sits by an old building.,A man in a black coat and hat sits by an older building.,synonym,wordnet_mlm
182,A man in a black coat and hat sits by an old building.,A man in a white coat and hat sits by an old building.,antonym,wordnet_mlm
182,A man in a black coat and hat sits by an old building.,A man sitting.,entailment,snli_gold
182,A man in a black coat and hat sits by an old building.,A man is waiting with a flower.,neutral,snli_gold
182,A man in a black coat and hat sits by an old building.,A woman is sitting.,contradiction,snli_gold
182,A man in a black coat and hat sits by an old building.,in a sits building a hat old black an coat by man and,jumbled,shuffle
182,A man in a black coat and hat sits by an old building.,Dollar Hits New Low Against Euro The U,distinction,fancyzhx/ag_news
183,A man is jumping over a small stream to meet his companion on the other side.,A man is leaping over a small stream to meet his companion on the opposite bank.,paraphrase,humarin_t5
183,A man is jumping over a small stream to meet his companion on the other side.,A man is jumping over a little stream to meet his companion on the other side.,synonym,wordnet_mlm
183,A man is jumping over a small stream to meet his companion on the other side.,A man is jumping over a large stream to meet his companion on the other side.,antonym,wordnet_mlm
183,A man is jumping over a small stream to meet his companion on the other side.,A man is jumping over a stream to meet his companion on the other side.,entailment,snli_gold
